X,Y,OBJECTID,LRSDate,RouteIdentifier,Location,DirectionOfTravel,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,AADT,AccumulatedRouteMile,GlobalID,ReportingYear
-13807825.2437532,5868821.39235927,1822,2022/12/31 08:00:00+00,103,NORTH OF MILEPOST 16.25: OYSTERVILLE RD INTERSECTION,Bothways,103,,,8.60999966,1.12,0,270,16.2800007,{B0093AB1-6BBD-4FC4-90B2-0B69C62AED1D},2022
-13079552.8557791,6061394.72545225,1823,2022/12/31 08:00:00+00,291,SOUTHEAST OF MILEPOST 4.25: WIND RIVER DR INTERSECTION,Bothways,291,,,,,,13000,4.23999977,{0BBC3EF4-8B5A-4295-B3E9-5CB2CB5F061B},2022
-13613408.0182285,6093914.86947294,1824,2022/12/31 08:00:00+00,526,"NORTHWEST OF MILEPOST 0.40: BOEING (GATED) ENTRANCE/EXIT; SR 525 SPPAINE (SPUR) INTERSECTION",Bothways,526,,,3.03999996,0.319999993,0,28000,0.409999996,{CB7C3755-93D6-4EFA-BB45-C40FB534FE2C},2022
-13616865.9142895,6049417.57625451,1825,2022/12/31 08:00:00+00,005,"AT MILEPOST 168.84: LAKE WA SHIP CANAL BRIDGE; PERMANENT RECORDER R046",Bothways,005,,,,,,194000,168.820007,{4D5F841A-4FF9-46B5-BCE3-F24A5BD14E98},2022
-13603226.56866,6037060.93927448,1826,2022/12/31 08:00:00+00,090,EAST OF MILEPOST 8.70: E MERCER WAY ON RAMP,Bothways,090,,,,,,137000,6.76999998,{63142A00-89C5-4B2F-A88D-BB93251EE46C},2022
-13368449.9633625,6080222.20751943,1827,2022/12/31 08:00:00+00,097AR,WEST OF MILEPOST 230.43: SR 971-SO LK SHORE RD INTERSECTION,Bothways,097,AR,,,,,4800,30.5900002,{CE087494-543E-4658-B9C1-AB3794B2E432},2022
-13118244.5834797,6006848.2072499,1828,2022/12/31 08:00:00+00,090S125352,"S1 RAMP (SPRAGUE HWY TO SR 90 WB)  AFTER MILEPOST 0.00: LX25402-SPRAGUE HWY INTERSECTION; BEGIN ROUTE",South,090,S1,25352,4.40999985,19.1200008,1.47000003,70,0.100000001,{767FADE8-F12F-4264-8A9F-6523B55A1C1F},2022
-13574333.9897753,6028581.55828416,1829,2022/12/31 08:00:00+00,090P102222,"P1 RAMP (SR 90 EB TO SE 82ND ST)  AFTER MILEPOST 0.00: SR 90 EB INTERSECTION; BEGIN ROUTE",South,090,P1,02222,,,,5100,0.230000004,{CF697EB2-4521-4879-8DF0-B63384882302},2022
-13600924.5310079,6037207.67691854,1830,2022/12/31 08:00:00+00,090P100926,P1 RAMP (SR 90 EB TO SR 405 SB)  AFTER MILEPOST 0.36: Q200961 ON RAMP,East,090,P1,00926,,,,34000,0.439999998,{76DFCDE5-8C15-4E71-8CBC-DB9B190EF4D6},2022
-13680879.4194422,5809896.91869953,1831,2022/12/31 08:00:00+00,005,AT MILEPOST 42.66: LEXINGTON BRIDGE DR UNDERCROSSING,Bothways,005,,,,,,53000,42.7299995,{9E75B72D-8470-4394-866E-3B0C0431D852},2022
-13679713.4174799,5822068.63936956,1832,2022/12/31 08:00:00+00,005,AT MILEPOST 47.97: HUNTINGTON AVE BRIDGE,Bothways,005,,,,,,51000,48.0400009,{65B1BF3E-3C3F-481C-A9EC-C67657F676F6},2022
-13629386.118505,5961622.55151896,1833,2022/12/31 08:00:00+00,007,NORTH OF MILEPOST 49.88: MILITARY RD INTERSECTION,Bothways,007,,,,,,31000,49.8699989,{61ABB931-2B58-46F0-99F5-F8BBEA40C213},2022
-13068105.7980509,6049710.47990811,1834,2022/12/31 08:00:00+00,090R128244,"R1 RAMP (SR 90 WB TO SR 290)  AFTER MILEPOST 0.00: SR 90 WB INTERSECTION; BEGIN ROUTE",Northwest,090,R1,28244,,,,8500,0.280000001,{BF61DCF9-AE23-44BC-9924-D07F5D2DB36B},2022
-13617417.4549745,6019132.83815056,1835,2022/12/31 08:00:00+00,509Q102613,"Q1 RAMP (SR 518 TO SR 509 NB)  AFTER MILEPOST 0.00: SR 518 INTERSECTION; BEGIN ROUTE",West,509,Q1,02613,,,,12000,0.100000001,{8EFCA36C-61C0-4C4D-B422-81A45CB387C9},2022
-13051297.2115498,6052973.64093388,1836,2022/12/31 08:00:00+00,090S228907,"S2 RAMP (MONTGOMERY RD TO 90 WB)  AFTER MILEPOST 0.00: FD28954*MONTGOMERY DR INTERSECTION; BEGIN ROUTE",South,090,S2,28907,11.2600002,4.76999998,0.370000005,820,0.0199999996,{E8331AB9-14BF-494C-99EE-E0262649F0C2},2022
-13269610.4151679,5806874.16006082,1837,2022/12/31 08:00:00+00,395,"AT MILEPOST 13.05: SR 82 BRIDGE; END COINCIDENT",Bothways,395,,,4.82000017,11.0799999,1.52999997,8800,19.8099995,{745F37DB-0792-4CD7-9A0A-A7B23A759196},2022
-13632693.7757613,6231980.85895759,1838,2022/12/31 08:00:00+00,005P125299,"P1 RAMP (SR 5 NB TO KING ST)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE",East,005,P1,25299,,,,3500,0.119999997,{C6A6B41B-893A-489C-B6ED-F7CB9EA3E525},2022
-13683849.4980346,5946193.75444323,1839,2022/12/31 08:00:00+00,101P136617,"P1 RAMP (SR 101 EB TO CROSBY BLVD)  AFTER MILEPOST 0.00: SR 101 EB INTERSECTION; BEGIN ROUTE",East,101,P1,36617,,,,1700,0.209999993,{53EA8EE7-A434-48E0-BC91-CF559CAC9BA1},2022
-13515362.2460441,6010686.06657158,1840,2022/12/31 08:00:00+00,090,AT MILEPOST 52.95: YELLOWSTONE ROAD BRIDGE,Bothways,090,,,3.53999996,13.5,3.75999999,33000,51.2900009,{A58DF4A1-5E01-43B5-8321-FF788E28C704},2022
-13088659.6798703,6047655.88061692,1841,2022/12/31 08:00:00+00,002,WEST OF MILEPOST 278.47: GARFIELD RD INTERSECTION,Bothways,002,,,,,,26000,270.380005,{1DB4BC0C-5FF8-4093-A471-BDC6D48A644C},2022
-13056051.2914641,6157927.14735924,1842,2022/12/31 08:00:00+00,020,NORTHWEST OF MILEPOST 421.42: TRIANGLE RD INTERSECTION,Bothways,020,,,8.88000011,4.92999983,0.699999988,2100,420.630005,{CF262C89-571F-4091-BF3B-42F2E25F751C},2022
-13605216.6227395,6014840.08646908,1843,2022/12/31 08:00:00+00,167R102473,"R1 RAMP (SR 167 SB TO E VALLEY RD)  AFTER MILEPOST 0.00: SR 167 SB INTERSECTION; BEGIN ROUTE",West,167,R1,02473,,,,13000,0.119999997,{D8104E9E-4B57-40E5-A64F-ACE77B4EDCFF},2022
-13692014.3253035,5949883.29672486,1844,2022/12/31 08:00:00+00,101P136226,"P1 RAMP (SR 101 SB TO 2ND AVE SW)  AFTER MILEPOST 0.00: SR 101 SB INTERSECTION; BEGIN ROUTE",South,101,P1,36226,3.01999998,1.15999997,0.0399999991,4800,0.219999999,{0BE1518C-AA30-44BE-8D15-C2C7DBF24827},2022
-13623308.6079422,6074614.09785173,1845,2022/12/31 08:00:00+00,524SP3RDAVE,"SOUTH OF MILEPOST 0.38: ENTRANCE FROM CITY PARK; HOWELL WAY INTERSECTION",Bothways,524,SP,3RDAVE,,,,3000,0.389999986,{BCB046EB-FA2E-466E-AD82-EB4484FF65DF},2022
-13650577.6086804,5957126.32709901,1846,2022/12/31 08:00:00+00,005P111867,"P1 RAMP (SR 5 NB TO DUPONT RD)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE",East,005,P1,11867,,,,7100,0.25999999,{5E4FA85A-1AE7-4E05-B3BD-EED319C65F94},2022
-13299953.892025,5820844.32322548,1847,2022/12/31 08:00:00+00,225,"NORTHWEST OF MILEPOST 0.00: SR 224 DECREASING, SR 224 DECREASING ROUNDABOUT",Bothways,225,,,4.03000021,1.53999996,0.119999997,11000,0.0199999996,{6CA2605C-32C3-4925-BCA7-3920EE4F414D},2022
-13599612.8834222,6115474.90650583,1848,2022/12/31 08:00:00+00,528,EAST OF MILEPOST 0.80: 47TH AVE NE INTERSECTION,Bothways,528,,,,,,21000,0.810000002,{766E0942-3E9D-4E5A-9EF8-AD9374F6FBDF},2022
-13128629.2502835,5907100.82026922,1849,2022/12/31 08:00:00+00,026,EAST OF MILEPOST 102.71: LACROSSE AIRPORT RD INTERSECTION,Bothways,026,,,6.67999983,9.42000008,3.00999999,1800,102.800003,{7F4EF5F0-5832-4892-B39A-C7F0D89098C8},2022
-13615877.5261347,5997132.79192509,1850,2022/12/31 08:00:00+00,509,"NORTHWEST OF MILEPOST 14.20: 16TH AVE S, REDONDO WAY S INTERSECTION",Bothways,509,,,,,,15000,17.3799992,{E320425E-89BE-441F-B91B-27A039FCBB61},2022
-13846520.7516352,6098749.86190641,1851,2022/12/31 08:00:00+00,101,"SOUTH OF MILEPOST 191.64: BUSINESS ENTRANCE/EXIT; CALAWAH WAY INTERSECTION",Bothways,101,,,,,,7600,191.050003,{9DF1AC48-8924-43C7-8361-AB7C84A34811},2022
-13151363.4349256,6049626.82452309,1852,2022/12/31 08:00:00+00,002,NORTHWEST OF MILEPOST 251.55: SR 25 INTERSECTION,Bothways,002,,,6.5,4.75,0.449999988,5300,243.479996,{3A1F8B6B-7B5A-469B-8F55-79291451CABB},2022
-13612076.0250522,6076826.54013101,1853,2022/12/31 08:00:00+00,005P118116,"P1 RAMP (SR 5 NB TO POPLAR WAY)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE",East,005,P1,18116,,,,7300,0.300000012,{75963301-BE3B-4E40-8414-BB4990BB4E53},2022
-13260148.2323287,5937231.16631825,1854,2022/12/31 08:00:00+00,017,"NORTH OF MILEPOST 39.77: 8 SE, SR 170 INTERSECTION",Bothways,017,,,5.3499999,8.18999958,1.23000002,9200,32.2900009,{B6DF9C47-BF66-4BE5-BA5E-49D0552E70DE},2022
-13667926.522587,5919389.49920917,1855,2022/12/31 08:00:00+00,507,EAST OF MILEPOST 17.85: MILITARY RD SE INTERSECTION,Bothways,507,,,,,,5100,18.1800003,{EBF9D57C-4A22-4AD7-9428-AE0F0424D430},2022
-13624641.2756783,5713227.79051877,1856,2022/12/31 08:00:00+00,014,EAST OF MILEPOST 14.30: SR 500 OFF RAMP,Bothways,014,,,4.15999985,3.38000011,0.400000006,22000,14.3199997,{B2988196-E2E9-4F28-949F-A76F71714D79},2022
-13605049.5921694,6141651.56439842,1857,2022/12/31 08:00:00+00,005S120990,S1 RAMP (236TH ST NE TO SR 5 SB)  AFTER MILEPOST 0.02: 236TH ST NE WYE CONNECTION,Southeast,005,S1,20990,3.58999991,1.44000006,0.170000002,4600,0.100000001,{0772B2A1-7D01-421B-BAD9-E72F858685E3},2022
-13032334.4030488,5811822.77644555,1858,2022/12/31 08:00:00+00,129,NORTHWEST OF MILEPOST 22.82: ONSTOT RD INTERSECTION,Bothways,129,,,13.79,5.78999996,1.24000001,730,22.8299999,{F1E6A73B-21C3-4B60-9E2F-82065DEF2E6E},2022
-13632384.8306052,5975036.7978584,1859,2022/12/31 08:00:00+00,005CD13108,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.63: S113046 ON RAMP,South,005,CD,13108,,,,9000,0.75,{FCA9B7C0-1EA4-41E6-B104-90ABE0F9F317},2022
-13614809.0070232,6025838.52955189,1860,2022/12/31 08:00:00+00,099,NORTHWEST OF MILEPOST 23.96: W MARGINAL PL S ON RAMP,Bothways,099,,,,,,35000,17.7900009,{0D4B20FF-11DF-43C1-A2EE-6620012EAB70},2022
-13603400.8852432,6138048.52204329,1861,2022/12/31 08:00:00+00,005P120838,"P1 RAMP (SR 5 NB TO SR 530)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE",North,005,P1,20838,6.13999987,5.05999994,0.850000024,8000,0.219999999,{71F0F5A0-3960-4B37-B498-2DDEDE104CA4},2022
-13293823.4557929,6261241.88911562,1862,2022/12/31 08:00:00+00,097,NORTH OF MILEPOST 330.38: EAST OROVILLE RD INTERSECTION,Bothways,097,,,4.15999985,5.86999989,0.75,3200,315.429993,{0FF324E6-F5AE-439C-8834-806CAA1C7341},2022
-13583405.1766487,6029283.99826162,1863,2022/12/31 08:00:00+00,090R101836,"R1 RAMP (SR 90 WB TO E SUNSET WAY)  AFTER MILEPOST 0.00: SR 90 WB INTERSECTION; BEGIN ROUTE",Southwest,090,R1,01836,,,,3800,0.300000012,{1397809E-F87F-4099-9BDD-9B550532DA1E},2022
-13174129.5362931,5791716.28688076,1864,2022/12/31 08:00:00+00,012Q533676,"Q5 RAMP (2ND AVE TO SR 12 EB)  AFTER MILEPOST 0.00: LX33652-2ND AVE INTERSECTION; BEGIN ROUTE",Southwest,012,Q5,33676,5.71000004,2.27999997,0.310000002,2500,0.100000001,{AD720CA4-4193-4532-A53F-EA7A4F176594},2022
-13262375.6432858,5815199.00834221,1865,2022/12/31 08:00:00+00,395,AT MILEPOST 18.27: SR 240 BRIDGE,Bothways,395,,,,,,37000,25.0300007,{10BB8904-8450-4E13-88BF-45B6F8615E9D},2022
-13285955.1556958,5815250.74104581,1866,2022/12/31 08:00:00+00,082P110416,"P1 RAMP (SR 82 EB TO DALLAS RD)  AFTER MILEPOST 0.00: SR 82 EB INTERSECTION; BEGIN ROUTE",South,082,P1,10416,4.01000023,1.60000002,0.0900000036,2100,0.319999993,{E278D349-6214-4BBC-88E9-1BD22E1DE3A3},2022
-13612134.0479511,6087339.3688836,1867,2022/12/31 08:00:00+00,525,SOUTHEAST OF MILEPOST 3.56: BEVERLY PARK RD INTERSECTION,Bothways,525,,,,,,42000,3.72000003,{EC91100D-6406-4A05-B713-5CA232EA28A0},2022
-13080116.9458813,6043818.81574013,1868,2022/12/31 08:00:00+00,090Q127668,"Q1 RAMP (GROVE RD TO SR 90 EB)  AFTER MILEPOST 0.00: LX27632 ROUNDABOUT; BEGIN ROUTE",North,090,Q1,27668,5.38999987,4.84000015,0.280000001,4200,0.0799999982,{38B54A86-0B11-4467-B071-92F666EF7066},2022
-13637134.9021218,5715242.83954544,1869,2022/12/31 08:00:00+00,014S100793,"S1 RAMP (SE 164TH AVE TO SR 14 WB)  AFTER MILEPOST 0.00: LX00852 INTERSECTION; BEGIN ROUTE",West,014,S1,00793,,,,850,0.0299999993,{46926F19-3EC6-4FC5-98D1-B86F470F0224},2022
-13604943.9408524,6015854.35030852,1870,2022/12/31 08:00:00+00,167,NORTH OF MILEPOST 25.04: SW 43RD ST ON RAMP,Bothways,167,,,,,,127000,26.3299999,{A2162B11-3E48-4A98-8620-121243A4E82D},2022
-13620764.1781505,5931715.13912015,1871,2022/12/31 08:00:00+00,007,"SOUTH OF MILEPOST 36.08: EATONVILLE CUTOFF RD, SR 702 INTERSECTION",Bothways,007,,,9.30000019,2.25999999,0.230000004,3800,36.0499992,{F735ED88-58A7-471E-BA81-AE0D5BF36E04},2022
-13641960.9477931,5716974.66836039,1872,2022/12/31 08:00:00+00,014CD00701,COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.60: SR 205 Q102762 OFF RAMP,West,014,CD,00701,,,,13000,0.74000001,{693FBF18-086F-48B0-8B57-0DC2A4885582},2022
-13309373.3464483,5992541.69049462,1873,2022/12/31 08:00:00+00,282,SOUTHEAST OF MILEPOST 0.01: SR 28 WYE CONNECTION,Bothways,282,,,6.03000021,2.98000002,0.319999993,8700,0.0199999996,{FEB447C7-FA1F-4CEB-B0FB-5A5249313E84},2022
-13701078.0571071,5881406.99442215,1874,2022/12/31 08:00:00+00,006,WEST OF MILEPOST 45.77: CURTIS HILL RD INTERSECTION,Bothways,006,,,8.13000011,5.82000017,0.810000002,4300,45.7599983,{99A033B4-C94D-4C9F-BBEB-8891544345E6},2022
-13390914.5684062,6009408.33563436,1875,2022/12/31 08:00:00+00,028P100384B,"P1 RAMP (SR 28 EB TO SR 285 NB)  AFTER MILEPOST 0.00: SR 28 CO WENTCH, SR 28 MAINLINE INTERSECTION; BEGIN ROUTE",Southeast,028,P1,00384B,,,,7600,0.159999996,{13C22686-5F37-4751-B17D-022E21F9DC7D},2022
-13680886.4739517,5803597.62526905,1876,2022/12/31 08:00:00+00,005,AT MILEPOST 39.90: SR 4 BRIDGE,Bothways,005,,,,,,46000,39.9000015,{C6BC23A6-B53D-4A60-9893-CD81FBFBD7FA},2022
-13581359.9823284,5992629.32235683,1877,2022/12/31 08:00:00+00,169,NORTH OF MILEPOST 7.63: LAWSON ST INTERSECTION,Bothways,169,,,,,,13000,7.63999987,{61A01FB8-00C0-4EF0-8BC2-EC50CCBEB386},2022
-13655607.0480044,5720566.31209106,1878,2022/12/31 08:00:00+00,005P600039,"P6 RAMP (P500039 TO BROADWAY)  AFTER MILEPOST 0.00: P500039 INTERSECTION; BEGIN ROUTE",West,005,P6,00039,,,,3900,0.0399999991,{C7D53B9F-8B73-4675-B080-80B7AEBE50C9},2022
-13593048.0866666,6107231.5016797,1879,2022/12/31 08:00:00+00,204,SOUTHEAST OF MILEPOST 2.25: 91ST AVE NE INTERSECTION,Bothways,204,,,,,,21000,2.26999998,{AAD95181-2DE0-4E5F-A51F-C6005E3EFE7E},2022
-13610526.7291352,5920336.79191427,1880,2022/12/31 08:00:00+00,161,SOUTH OF MILEPOST 3.02: CENTER ST E INTERSECTION,Bothways,161,,,,,,910,3.00999999,{867B3DAE-918D-4F2E-91F2-EA88D9B62B1E},2022
-13646314.5391407,5958903.46411103,1881,2022/12/31 08:00:00+00,005Q112107,"Q1 RAMP (41ST DIV DR TO CI12049)  AFTER MILEPOST 0.00: LX12087-41ST DIVISION DR INTERSECTION; BEGIN ROUTE",Northeast,005,Q1,12107,,,,4800,0.0500000007,{5AC082CC-0B5D-494B-A20B-457AF8F25F02},2022
-13600727.1049462,5991589.65304438,1882,2022/12/31 08:00:00+00,018,NORTHWEST OF MILEPOST 6.61: AUBURN BLK DIAMOND RD ON RAMP,Bothways,018,,,,,,55000,7.1500001,{50EB34A4-1B30-4D59-85AC-3CE7539EE2A0},2022
-13077875.1120921,6046124.17403235,1883,2022/12/31 08:00:00+00,002,AT MILEPOST 283.17: SR 90 BRIDGE,Bothways,002,,,3.71000004,2.69000006,0.25999999,20000,275.089996,{92B47A9F-9152-4BF8-AA54-876CB8D82BC0},2022
-13079585.3969276,6061429.67235491,1884,2022/12/31 08:00:00+00,291,NORTHWEST OF MILEPOST 4.25: WIND RIVER DR INTERSECTION,Bothways,291,,,,,,12000,4.26000023,{C5169A70-8D7A-427F-BFD4-F3A6D171E41A},2022
-13558511.2427619,6022248.63708759,1885,2022/12/31 08:00:00+00,090P103024,"P1 RAMP (SR 90 EB TO BENDIGO BLVD)  AFTER MILEPOST 0.00: SR 90 EB INTERSECTION; BEGIN ROUTE",Southeast,090,P1,03024,,,,5400,0.25999999,{2B018E2D-3CC9-4667-9E9C-BDBCC31943CA},2022
-13827515.6743631,6136314.46712664,1886,2022/12/31 08:00:00+00,112,EAST OF MILEPOST 23.12: SR 113-BURNT MTN RD INTERSECTION,Bothways,112,,,12.4099998,4.90999985,1.23000002,810,23.0599995,{D6DEF9FA-9564-4539-B912-C0F362533289},2022
-13571660.2874315,6046743.0293813,1887,2022/12/31 08:00:00+00,203,"NORTH OF MILEPOST 5.20B: NE 32ND ST, NE TOLT HILL RD INTERSECTION",Bothways,203,,,4.9000001,2.67000008,0.280000001,11000,5.25,{EFA435AE-6C33-4A5E-B07B-A7BC20B3CB60},2022
-13617776.3084534,6066156.1240289,1888,2022/12/31 08:00:00+00,005S117574,"S1 RAMP (NE 175TH ST TO SR 5 SB)  AFTER MILEPOST 0.00: LX17613-NE 175TH ST INTERSECTION; BEGIN ROUTE",South,005,S1,17574,,,,8800,0.0799999982,{B6580D63-F55F-469D-8293-DE24D3647268},2022
-13341888.5598519,5961287.52775143,1889,2022/12/31 08:00:00+00,281SPBURKE,SOUTH OF MILEPOST 2.76: 2 NW INTERSECTION,Bothways,281,SP,BURKE,6.15999985,10.3599997,3.22000003,3200,0.119999997,{AFBD283F-F4F0-4101-89B6-C3A7230EB077},2022
-13660835.5622013,5952999.23447698,1890,2022/12/31 08:00:00+00,005Q111465,"Q1 RAMP (NISQUALLY RD TO SR 5 NB)  AFTER MILEPOST 0.00: LX11409-NISQUALLY RD INTERSECTION; BEGIN ROUTE",Northeast,005,Q1,11465,,,,8400,0.109999999,{12ABF320-B448-48A0-B68D-B6CD7C72E393},2022
-13611821.6339683,6066035.07496965,1891,2022/12/31 08:00:00+00,104,NORTHWEST OF MILEPOST 32.25: SR 522 WYE CONNECTION,Bothways,104,,,,,,17000,31.7099991,{DB38DA0D-E129-439E-9454-FC706E2D60D1},2022
-13601046.3557857,6035122.96911232,1892,2022/12/31 08:00:00+00,405P100996,"P1 RAMP (SR 405 NB TO COAL CR PKY)  AFTER MILEPOST 0.00: SR 405 NB INTERSECTION; BEGIN ROUTE",Northeast,405,P1,00996,,,,5200,0.189999998,{E079E7B0-560B-4907-B4D5-B6FE9C0C09FA},2022
-13051075.8881774,6050023.29126379,1893,2022/12/31 08:00:00+00,027,NORTH OF MILEPOST 85.44: SPRAGUE AVE INTERSECTION,Bothways,027,,,2.22000003,0.670000017,0.0700000003,22000,87.75,{4975DABB-20C7-4683-89A5-9AC4683CB097},2022
-13686643.2757219,6115222.3920148,1894,2022/12/31 08:00:00+00,101,AT MILEPOST 274.65: CLALLAM/JEFFERSON COUNTY LINE,Bothways,101,,,,,,14000,273.690002,{38E72676-72DF-40BD-B3F5-715BD4DF3ADD},2022
-13051062.3616955,6052787.94823909,1895,2022/12/31 08:00:00+00,090,AT MILEPOST 289.86: SR 27 SB UNDERCROSSING,Bothways,090,,,,,,85000,287.549988,{FDEBF14F-C167-412B-8F9C-8A012E747B4A},2022
-13593483.977454,6125967.11709898,1896,2022/12/31 08:00:00+00,009,SOUTH OF MILEPOST 23.51: 132ND ST NE INTERSECTION,Bothways,009,,,5.80000019,2.36999989,0.219999999,13000,23.5,{3FA0F10A-C34F-4695-BCC7-9245AEAEAAE7},2022
-13636576.6845027,5980610.19133729,1897,2022/12/31 08:00:00+00,016P100167,"P1 RAMP (SR 16 WB TO CENTER ST)  AFTER MILEPOST 0.00: SR 16 WB INTERSECTION; BEGIN ROUTE",West,016,P1,00167,,,,13000,0.310000002,{3CE7B3DF-71FD-47CE-BD58-B8BE7AC7B4D0},2022
-13614850.7959066,5990403.73108516,1898,2022/12/31 08:00:00+00,005Q114276,Q1 RAMP (S114130 TO SR 5 NB)  AFTER MILEPOST 0.44: Q214276 INTERSECTION,North,005,Q1,14276,,,,25000,0.519999981,{373E547C-AFB8-4530-9CEE-6F828B3192E3},2022
-13634554.4786941,5980411.83689276,1899,2022/12/31 08:00:00+00,016S100088,"S1 RAMP (UNION AVE TO SR 16 EB)  AFTER MILEPOST 0.00: LX00114-UNION AVE INTERSECTION; BEGIN ROUTE",East,016,S1,00088,,,,11000,0.0599999987,{E582121B-296A-4B64-9C55-55ABDC12AB19},2022
-13655081.9476362,5725786.60926232,1900,2022/12/31 08:00:00+00,005S100283,"S1 RAMP (MAIN ST TO SR 5 SB)  AFTER MILEPOST 0.00: LX00307 INTERSECTION; BEGIN ROUTE",South,005,S1,00283,,,,5500,0.0399999991,{D84184EB-4BA4-44EB-9847-FBC1D908D2B8},2022
-13329052.7224618,5884632.34251347,1901,2022/12/31 08:00:00+00,243,NORTHWEST OF MILEPOST 0.02: SR 24 WYE CONNECTION,Bothways,243,,,5.48999977,10.6999998,4.13000011,4100,0.0299999993,{B2A75229-CB03-4CAC-9686-A16E95DECDA2},2022
-13635144.5815306,6238109.8117469,1902,2022/12/31 08:00:00+00,005,AT MILEPOST 256.24: SR 539 BRIDGE,Bothways,005,,,,,,49000,256.220001,{FE75A456-0F33-4D38-A039-FBFCA372302F},2022
-13681898.4703153,5945005.55463962,1903,2022/12/31 08:00:00+00,005R110435,R1 RAMP (SR 5 TO N 2ND AVE)  AFTER MILEPOST 0.26: S210373 ON RAMP,South,005,R1,10435,,,,7800,0.289999992,{4EB3F609-DA52-404C-91DA-FEB632E29CB5},2022
-13610899.30405,6151284.54514065,1904,2022/12/31 08:00:00+00,005S121461,"S1 RAMP (300TH ST NW TO SR 5 SB)  AFTER MILEPOST 0.00: LX21504-300TH ST NW INTERSECTION; BEGIN ROUTE",Southeast,005,S1,21461,3.53999996,1.54999995,0.109999999,1800,0.0900000036,{0E9C3E1B-CE1D-45F9-9609-5771F27E4ED5},2022
-13614052.6821525,5968241.58027533,1905,2022/12/31 08:00:00+00,512P100839,"P1 RAMP (SR 512 EB TO SR 161)  AFTER MILEPOST 0.00: SR 512 EB INTERSECTION; BEGIN ROUTE",Northeast,512,P1,00839,,,,6500,0.340000004,{7388B962-8020-43D4-AFE6-6F54A48089BA},2022
-13604821.6089463,6072817.73032675,1906,2022/12/31 08:00:00+00,405,AT MILEPOST 26.75: SR 527 UNDERCROSSING,Bothways,405,,,,,,91000,26.7299995,{E401A2AE-901D-4E58-9BC8-4915913FB7D9},2022
-13618961.9992408,6177292.66739062,1907,2022/12/31 08:00:00+00,536,AT MILEPOST 4.72: SKAGIT RIVER BRIDGE,Bothways,536,,,3.31999993,1.89999998,0.25,19000,4.71999979,{26365EBC-565E-4081-9FB5-48DB25442A0A},2022
-13471138.2121467,5972009.88436664,1908,2022/12/31 08:00:00+00,090Q108067,"Q1 RAMP (BULLFROG RD TO SR 90 EB)  AFTER MILEPOST 0.00: LX08031-BULLFROG RD INTERSECTION; BEGIN ROUTE",Northeast,090,Q1,08067,11.3100004,8.14000034,1.10000002,730,0.0700000003,{5BEEDFC2-58AE-44E0-A4E4-6ED315E0C569},2022
-13067154.1167927,6049459.14010283,1909,2022/12/31 08:00:00+00,090,EAST OF MILEPOST 282.59: 2ND AVE E OFF RAMP,Bothways,090,,,,,,120000,280.299988,{EA0DB86C-864C-4807-BE7A-9D809DA6A957},2022
-13315715.8261616,6161926.51830263,1910,2022/12/31 08:00:00+00,020,NORTHWEST OF MILEPOST 230.60: OLD 97 INTERSECTION,Bothways,020,,,,,,4000,230,{A7A29615-C44E-4F0B-A5BC-30A66A7172D6},2022
-13615822.2318981,6062711.6856709,1911,2022/12/31 08:00:00+00,523,WEST OF MILEPOST 1.50: 15TH AVE NE INTERSECTION,Bothways,523,,,,,,29000,1.49000001,{0A3BD610-DFAE-45E0-B526-796BFC6F69DF},2022
-13693620.1600984,5951183.41986963,1912,2022/12/31 08:00:00+00,101Q136181,"Q1 RAMP (SR 101 SB TO SR 101 SB)  AFTER MILEPOST 0.00: SR 8 EB UNDERCROSSING; BEGIN ROUTE",Southeast,101,Q1,36181,3.21000004,1.74000001,0.0700000003,16000,0.0599999987,{1E300725-7800-4BB5-B01C-85A3BEFF4A95},2022
-13269969.7518389,5939592.37667271,1913,2022/12/31 08:00:00+00,262,WEST OF MILEPOST 20.05: M SE RD INTERSECTION,Bothways,262,,,5.26999998,1.98000002,0.270000011,1500,20.0400009,{B4BF7E6F-6E9E-40C2-BD79-B201D750CB9D},2022
-13663599.9262915,5765227.5088323,1914,2022/12/31 08:00:00+00,005,AT MILEPOST 21.08: SR 503 BRIDGE,Bothways,005,,,,,,64000,21.0799999,{307FCFD9-CC2C-4186-AB38-119ED4A98D00},2022
-13704933.372576,6016346.01857758,1915,2022/12/31 08:00:00+00,101,SOUTH OF MILEPOST 328.04: W CANAL VIEW RD INTERSECTION,Bothways,101,,,5.1500001,5.65999985,0.870000005,3600,327.079987,{A6665860-1A29-49CD-954F-CF10EF983613},2022
